Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198302","Water - Precipitation - rain","1983-02-15","1983-02-01","1983-02-28","","","","","","","","","187","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198303","Water - Precipitation - rain","1983-03-15","1983-03-01","1983-03-31","","","","","","","","","198","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198304","Water - Precipitation - rain","1983-04-15","1983-04-01","1983-04-30","","","","","","","","","458","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198305","Water - Precipitation - rain","1983-05-15","1983-05-01","1983-05-31","","","","","","","","","525","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198306","Water - Precipitation - rain","1983-06-15","1983-06-01","1983-06-30","","","","","","","","","407","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198307","Water - Precipitation - rain","1983-07-15","1983-07-01","1983-07-31","","","","","","","","","278","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198308","Water - Precipitation - rain","1983-08-15","1983-08-01","1983-08-31","","","","","","","","","492","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198309","Water - Precipitation - rain","1983-09-15","1983-09-01","1983-09-30","","","","","","","","","213","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198310","Water - Precipitation - rain","1983-10-15","1983-10-01","1983-10-31","","","","","","","","","194","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198311","Water - Precipitation - rain","1983-11-15","1983-11-01","1983-11-30","","","","","","","","","233","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198312","Water - Precipitation - rain","1983-12-15","1983-12-01","1983-12-31","","","","","","","","","291","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198401","Water - Precipitation - unspecified (not reported)","1984-01-15","1984-01-01","1984-01-31","","-6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","2.6","0.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","281","13.5","9.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198402","Water - Precipitation - unspecified (not reported)","1984-02-15","1984-02-01","1984-02-29","","-1.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","2.8","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","129","14","10.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198403","Water - Precipitation - unspecified (not reported)","1984-03-15","1984-03-01","1984-03-31","","-3.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","2.3","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","411","13.4","9.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198404","Water - Precipitation - unspecified (not reported)","1984-04-15","1984-04-01","1984-04-30","","-2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","2.2","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","194","11.9","9.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198405","Water - Precipitation - unspecified (not reported)","1984-05-15","1984-05-01","1984-05-31","","-4.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","3","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","288","10.5","7.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198406","Water - Precipitation - unspecified (not reported)","1984-06-15","1984-06-01","1984-06-30","","-3.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","2.6","0.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","280","9.6","7.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198407","Water - Precipitation - unspecified (not reported)","1984-07-15","1984-07-01","1984-07-31","","-2.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","3.1","0.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","295","8.7","7.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198408","Water - Precipitation - unspecified (not reported)","1984-08-15","1984-08-01","1984-08-31","","-2.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","3.1","0.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","272","8.5","8.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198409","Water - Precipitation - unspecified (not reported)","1984-09-15","1984-09-01","1984-09-30","","-4.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","2.2","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","153","7.5","8.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198410","Water - Precipitation - unspecified (not reported)","1984-10-15","1984-10-01","1984-10-31","","-1.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","3.1","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","161","11","10.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198411","Water - Precipitation - unspecified (not reported)","1984-11-15","1984-11-01","1984-11-30","","-3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","322","12.5","12"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198412","Water - Precipitation - unspecified (not reported)","1984-12-15","1984-12-01","1984-12-31","","-2.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","244","13.6","12.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198501","Water - Precipitation - unspecified (not reported)","1985-01-15","1985-01-01","1985-01-31","","-3.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","170","12.5","11"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198502","Water - Precipitation - unspecified (not reported)","1985-02-15","1985-02-01","1985-02-28","","-2.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","149","13.5","12.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198503","Water - Precipitation - unspecified (not reported)","1985-03-15","1985-03-01","1985-03-31","","","","","","","","","322","14.4","13.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198504","Water - Precipitation - unspecified (not reported)","1985-04-15","1985-04-01","1985-04-30","","-0.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","258","12.9","11.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198505","Water - Precipitation - unspecified (not reported)","1985-05-15","1985-05-01","1985-05-31","","-2.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","317","13","12.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198506","Water - Precipitation - unspecified (not reported)","1985-06-15","1985-06-01","1985-06-30","","-2.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","343","10","9.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198507","Water - Precipitation - unspecified (not reported)","1985-07-15","1985-07-01","1985-07-31","","-2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","201","8.8","9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198508","Water - Precipitation - unspecified (not reported)","1985-08-15","1985-08-01","1985-08-31","","-2.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","340","9","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198509","Water - Precipitation - unspecified (not reported)","1985-09-15","1985-09-01","1985-09-30","","-3.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","280","7.5","8.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198510","Water - Precipitation - unspecified (not reported)","1985-10-15","1985-10-01","1985-10-31","","-2.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","435","9","9.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198511","Water - Precipitation - unspecified (not reported)","1985-11-15","1985-11-01","1985-11-30","","-3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","390","12.8","12.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198512","Water - Precipitation - unspecified (not reported)","1985-12-15","1985-12-01","1985-12-31","","-1.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","237","13","12.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198601","Water - Precipitation - unspecified (not reported)","1986-01-15","1986-01-01","1986-01-31","","-4.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","121","13.7","12.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198602","Water - Precipitation - unspecified (not reported)","1986-02-15","1986-02-01","1986-02-28","","","","","","","","","224","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198603","Water - Precipitation - unspecified (not reported)","1986-03-15","1986-03-01","1986-03-31","","-2.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","245","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198604","Water - Precipitation - unspecified (not reported)","1986-04-15","1986-04-01","1986-04-30","","-1.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","327","11.8","11.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198605","Water - Precipitation - unspecified (not reported)","1986-05-15","1986-05-01","1986-05-31","","-2.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","277","11.8","10.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198606","Water - Precipitation - unspecified (not reported)","1986-06-15","1986-06-01","1986-06-30","","-1.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","218","9.3","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198607","Water - Precipitation - unspecified (not reported)","1986-07-15","1986-07-01","1986-07-31","","-3.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","517","9.7","10"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198608","Water - Precipitation - unspecified (not reported)","1986-08-15","1986-08-01","1986-08-31","","-2.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","197","8.6","8.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198609","Water - Precipitation - unspecified (not reported)","1986-09-15","1986-09-01","1986-09-30","","-3.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","165","8.9","9.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198610","Water - Precipitation - unspecified (not reported)","1986-10-15","1986-10-01","1986-10-31","","-3.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","590","9.3","9.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198611","Water - Precipitation - unspecified (not reported)","1986-11-15","1986-11-01","1986-11-30","","-2.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","207","12.8","11.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198612","Water - Precipitation - unspecified (not reported)","1986-12-15","1986-12-01","1986-12-31","","-2.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","223","13.3","12.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198701","Water - Precipitation - unspecified (not reported)","1987-01-15","1987-01-01","1987-01-31","","-5.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","380","13.6","12.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198702","Water - Precipitation - unspecified (not reported)","1987-02-15","1987-02-01","1987-02-28","","-3.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","127","13.2","12.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198703","Water - Precipitation - unspecified (not reported)","1987-03-15","1987-03-01","1987-03-31","","-2.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","121","14.2","13.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198704","Water - Precipitation - unspecified (not reported)","1987-04-15","1987-04-01","1987-04-30","","-5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","296","12.3","11.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198705","Water - Precipitation - unspecified (not reported)","1987-05-15","1987-05-01","1987-05-31","","-3.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","334","11.7","11.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198706","Water - Precipitation - unspecified (not reported)","1987-06-15","1987-06-01","1987-06-30","","-3.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","434","10.8","10.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198707","Water - Precipitation - unspecified (not reported)","1987-07-15","1987-07-01","1987-07-31","","-3.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","202","9.8","9.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198708","Water - Precipitation - unspecified (not reported)","1987-08-15","1987-08-01","1987-08-31","","-2.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","484","8.6","9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198709","Water - Precipitation - unspecified (not reported)","1987-09-15","1987-09-01","1987-09-30","","-4.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","","441","10.1","9.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198710","Water - Precipitation - unspecified (not reported)","1987-10-15","1987-10-01","1987-10-31","","","","","","","","","349","10.8","10.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198711","Water - Precipitation - unspecified (not reported)","1987-11-15","1987-11-01","1987-11-30","","","","","","","","","286","10.5","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198712","Water - Precipitation - unspecified (not reported)","1987-12-15","1987-12-01","1987-12-31","","","","","","","","","255","12.9","12.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198801","Water - Precipitation - rain","1988-01-15","1988-01-01","1988-01-31","","","","","","","","","327","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198802","Water - Precipitation - rain","1988-02-15","1988-02-01","1988-02-29","","","","","","","","","130","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198803","Water - Precipitation - rain","1988-03-15","1988-03-01","1988-03-31","","","","","","","","","313","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198804","Water - Precipitation - rain","1988-04-15","1988-04-01","1988-04-30","","","","","","","","","212","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198805","Water - Precipitation - rain","1988-05-15","1988-05-01","1988-05-31","","","","","","","","","254","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198806","Water - Precipitation - rain","1988-06-15","1988-06-01","1988-06-30","","","","","","","","","240","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198807","Water - Precipitation - rain","1988-07-15","1988-07-01","1988-07-31","","","","","","","","","159","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198808","Water - Precipitation - rain","1988-08-15","1988-08-01","1988-08-31","","","","","","","","","409","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198809","Water - Precipitation - rain","1988-09-15","1988-09-01","1988-09-30","","","","","","","","","269","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198810","Water - Precipitation - rain","1988-10-15","1988-10-01","1988-10-31","","","","","","","","","298","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198811","Water - Precipitation - rain","1988-11-15","1988-11-01","1988-11-30","","","","","","","","","178","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198812","Water - Precipitation - rain","1988-12-15","1988-12-01","1988-12-31","","","","","","","","","220","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198901","Water - Precipitation - rain","1989-01-15","1989-01-01","1989-01-31","","","","","","","","","87","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198902","Water - Precipitation - rain","1989-02-15","1989-02-01","1989-02-28","","","","","","","","","241","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198903","Water - Precipitation - rain","1989-03-15","1989-03-01","1989-03-31","","","","","","","","","249","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198904","Water - Precipitation - rain","1989-04-15","1989-04-01","1989-04-30","","","","","","","","","260","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","198905","Water - Precipitation - rain","1989-05-15","1989-05-01","1989-05-31","","","","","","","","","221","",""
